-6.988525	186.823990	-6.988525	186.862015	-7.019043	186.845739	-7.019043	186.806843	-6.958008	186.789410	-6.958008	186.815940
-7.147217	186.828778	-7.141113	186.859011	-7.171631	186.839833	-7.171631	186.815380	-7.110596	186.800347	-7.141113	186.829320
-6.475830	186.828933	-6.469727	186.857359	-6.439209	186.843246	-6.530762	186.811780	-6.469727	186.806936	-6.469727	186.825346
-5.181885	186.828722	-5.218506	186.853716	-5.157471	186.842233	-5.187988	186.815193	-5.157471	186.804630	-5.187988	186.827840
-3.424072	186.828688	-3.509521	186.858279	-3.417969	186.843713	-3.417969	186.811967	-3.387451	186.808697	-3.387451	186.820783
-1.293945	186.828665	-1.342773	186.861642	-1.281738	186.851689	-1.281738	186.809193	-1.281738	186.802510	-1.281738	186.818290
1.055908	186.824276	1.037598	186.851783	1.098633	186.839646	1.037598	186.803243	1.037598	186.804817	1.068115	186.821890
3.594971	186.824036	3.631592	186.851316	3.540039	186.846796	3.601074	186.803430	3.631592	186.800067	3.570557	186.818570
6.292725	186.817731	6.286621	186.841112	6.286621	186.828666	6.286621	186.804256	6.286621	186.799240	6.317139	186.815380
9.112549	186.824598	9.124756	186.845179	9.094238	186.837016	9.094238	186.820316	9.124756	186.804817	9.124756	186.815660
12.017822	186.825778	12.023926	186.847716	12.023926	186.845646	12.023926	186.816156	11.993408	186.803430	12.023926	186.815940
15.057373	186.826158	15.045166	186.845272	15.045166	186.853996	15.106201	186.812606	15.045166	186.799147	15.045166	186.819770
18.029785	186.823001	18.035889	186.841859	18.035889	186.839833	18.066406	186.808913	17.974854	186.790330	18.035889	186.834070
21.124268	186.818508	21.118164	186.846609	21.148682	186.841859	21.118164	186.811219	21.118164	186.774284	21.118164	186.818570
24.255371	186.816886	24.261475	186.851316	24.169922	186.836563	24.291992	186.805643	24.291992	186.771417	24.261475	186.819490
27.416992	186.814762	27.404785	186.845366	27.404785	186.834709	27.374268	186.806843	27.465820	186.776031	27.435303	186.810860
30.566406	186.819855	30.578613	186.842872	30.548096	186.839366	30.548096	186.811780	30.639648	186.791530	30.517578	186.813727
33.746338	186.812215	33.752441	186.841486	33.752441	186.825346	33.782959	186.797387	33.721924	186.786917	33.721924	186.809940
36.999512	186.819201	36.987305	186.844992	37.017822	186.834896	36.956787	186.807123	37.017822	186.806110	37.017822	186.802884
40.197754	186.820002	40.191650	186.844992	40.191650	186.833416	40.191650	186.803523	40.222168	186.804630	40.191650	186.813447
43.444824	186.818849	43.426514	186.842872	43.457031	186.832496	43.457031	186.799787	43.426514	186.805456	43.457031	186.813634
46.691895	186.819799	46.661377	186.848916	46.691895	186.833696	46.691895	186.798306	46.691895	186.807217	46.722412	186.810860
49.926758	186.820269	49.926758	186.841672	49.926758	186.826546	49.926758	186.804256	49.926758	186.819397	49.926758	186.809473
53.210449	186.820712	53.222656	186.847342	53.192139	186.819116	53.222656	186.804443	53.222656	186.813447	53.192139	186.819210
56.457520	186.817574	56.457520	186.845955	56.457520	186.832777	56.488037	186.798306	56.457520	186.798493	56.427002	186.812340
59.716797	186.816902	59.722900	186.841579	59.692383	186.844166	59.692383	186.794893	59.722900	186.792730	59.753418	186.811140
63.012695	186.817750	63.018799	186.844259	63.018799	186.836922	62.988281	186.801483	62.988281	186.800067	63.049316	186.806017
66.320801	186.816606	66.345215	186.842966	66.253662	186.832216	66.314697	186.811593	66.345215	186.794893	66.345215	186.801360
69.604492	186.812898	69.641113	186.842966	69.580078	186.819116	69.580078	186.804443	69.641113	186.786824	69.580078	186.811140
72.894287	186.817086	72.937012	186.849009	72.845459	186.821143	72.906494	186.805083	72.875977	186.798773	72.906494	186.811420
76.190186	186.814882	76.263428	186.841859	76.202393	186.825440	76.202393	186.799506	76.141357	186.809567	76.141357	186.798040
79.516602	186.813406	79.498291	186.842779	79.559326	186.834896	79.528809	186.796733	79.467773	186.792091	79.528809	186.800534
82.818604	186.808082	82.763672	186.835083	82.855225	186.823090	82.824707	186.800520	82.824707	186.779207	82.824707	186.802510
86.108398	186.815122	86.090088	186.845459	86.151123	186.825440	86.120605	186.801670	86.090088	186.800067	86.090088	186.802977
89.422607	186.817150	89.385986	186.848729	89.447021	186.829040	89.416504	186.801856	89.416504	186.802417	89.447021	186.803710
92.736816	186.814908	92.681885	186.839366	92.742920	186.828573	92.742920	186.800706	92.803955	186.808323	92.712402	186.797573
96.057129	186.818332	96.099854	186.845366	96.038818	186.827560	96.069336	186.806563	96.038818	186.809660	96.038818	186.802510
99.359131	186.815886	99.395752	186.840472	99.365234	186.832123	99.365234	186.803056	99.334717	186.808510	99.334717	186.795267
102.679443	186.813527	102.661133	186.841766	102.630615	186.821516	102.722168	186.806656	102.722168	186.794441	102.661133	186.803257
106.018066	186.820332	105.987549	186.851409	106.018066	186.832309	106.048584	186.814539	106.018066	186.808043	106.018066	186.795360
109.338379	186.817425	109.313965	186.847716	109.344482	186.829306	109.344482	186.823119	109.313965	186.787744	109.375000	186.799240
112.658691	186.817142	112.670898	186.834429	112.701416	186.834709	112.670898	186.822156	112.609863	186.796747	112.640381	186.797667
115.972900	186.816504	115.997314	186.845739	115.997314	186.818743	115.936279	186.814819	115.936279	186.803523	115.997314	186.799693
119.317627	186.818977	119.354248	186.845366	119.384766	186.830240	119.262695	186.818369	119.293213	186.804443	119.293213	186.796467
122.619629	186.816550	122.589111	186.840472	122.619629	186.827373	122.619629	186.816982	122.650146	186.800347	122.619629	186.797573
125.939941	186.821503	125.946045	186.850116	125.976562	186.831066	125.946045	186.818182	125.915527	186.798867	125.915527	186.809286
129.278564	186.817675	129.272461	186.848916	129.272461	186.830786	129.272461	186.814165	129.333496	186.798960	129.241943	186.795547
132.623291	186.812768	132.629395	186.851596	132.629395	186.831066	132.659912	186.820582	132.598877	186.770174	132.598877	186.790424
135.961914	186.814207	135.955811	186.844446	136.047363	186.814273	135.894775	186.816156	135.955811	186.800067	135.955811	186.796093
