-6.958008	194.959391	-6.958008	194.934009	-6.927490	194.962608	-6.988525	194.969856	-6.958008	194.946914	-6.958008	194.983570
-7.135010	194.960597	-7.141113	194.934379	-7.202148	194.962608	-7.110596	194.968461	-7.110596	194.946719	-7.110596	194.990818
-6.457520	194.957546	-6.469727	194.927229	-6.439209	194.951176	-6.500244	194.968753	-6.469727	194.950464	-6.408691	194.990105
-5.163574	194.955708	-5.187988	194.928009	-5.187988	194.949801	-5.157471	194.971251	-5.157471	194.953059	-5.126953	194.976421
-3.399658	194.952008	-3.387451	194.930537	-3.387451	194.947206	-3.417969	194.968753	-3.417969	194.941969	-3.387451	194.971573
-1.281738	194.952725	-1.251221	194.928009	-1.312256	194.941969	-1.312256	194.965788	-1.281738	194.943704	-1.251221	194.984155
1.055908	194.953000	1.068115	194.924977	1.068115	194.953156	1.098633	194.959398	1.037598	194.945714	1.007080	194.981755
3.625488	194.954635	3.601074	194.937559	3.631592	194.942554	3.662109	194.963193	3.631592	194.943314	3.601074	194.986555
6.317139	194.952511	6.378174	194.911682	6.317139	194.954356	6.286621	194.959203	6.286621	194.951859	6.317139	194.985453
9.118652	194.955169	9.094238	194.914422	9.155273	194.947206	9.124756	194.968753	9.124756	194.955361	9.094238	194.990105
12.023926	194.954054	12.023926	194.923259	12.054443	194.958521	12.054443	194.954453	12.023926	194.950074	11.962891	194.983960
14.984131	194.956168	14.984131	194.931512	15.014648	194.947109	15.014648	194.957048	14.953613	194.957419	14.953613	194.987755
18.035889	194.954774	18.066406	194.928722	18.066406	194.950269	18.005371	194.948699	18.035889	194.953156	18.005371	194.993023
21.112061	194.959965	21.148682	194.934672	21.118164	194.956658	21.118164	194.964911	21.087646	194.967358	21.087646	194.976226
24.255371	194.956492	24.230957	194.926937	24.291992	194.946201	24.230957	194.967748	24.230957	194.945811	24.291992	194.995763
27.398682	194.960380	27.465820	194.942261	27.404785	194.958229	27.374268	194.969953	27.374268	194.949898	27.374268	194.981560
30.548096	194.955889	30.548096	194.927327	30.578613	194.956853	30.548096	194.965203	30.517578	194.960208	30.548096	194.969856
33.740234	194.957526	33.752441	194.929824	33.752441	194.950756	33.752441	194.975318	33.721924	194.959008	33.721924	194.972723
36.938477	194.961933	36.956787	194.936359	36.926270	194.955264	36.926270	194.974703	36.956787	194.971573	36.926270	194.971768
40.155029	194.961884	40.161133	194.927619	40.161133	194.967163	40.191650	194.966256	40.100098	194.963223	40.161133	194.985160
43.414307	194.958868	43.487549	194.930829	43.426514	194.965671	43.457031	194.961311	43.365479	194.962413	43.334961	194.974118
46.643066	194.958661	46.661377	194.928107	46.630859	194.963321	46.661377	194.954356	46.630859	194.974801	46.630859	194.972723
49.902344	194.957627	49.926758	194.917114	49.865723	194.954356	49.926758	194.961798	49.896240	194.973113	49.896240	194.981755
53.143311	194.960737	53.161621	194.922059	53.131104	194.956756	53.192139	194.964911	53.131104	194.968558	53.100586	194.991403
56.433105	194.962815	56.427002	194.920372	56.488037	194.954843	56.396484	194.974118	56.427002	194.975318	56.427002	194.989423
59.686279	194.956385	59.753418	194.910580	59.692383	194.950854	59.692383	194.978010	59.631348	194.967163	59.661865	194.975318
62.969971	194.957663	63.018799	194.933522	62.988281	194.956463	62.988281	194.969953	62.896729	194.961018	62.957764	194.967358
66.271973	194.962241	66.253662	194.925464	66.314697	194.958911	66.253662	194.971348	66.314697	194.965573	66.223145	194.989910
69.543457	194.963911	69.549561	194.937559	69.580078	194.949509	69.519043	194.976811	69.519043	194.972723	69.549561	194.982955
72.808838	194.956106	72.845459	194.931024	72.845459	194.936359	72.784424	194.970861	72.814941	194.965963	72.753906	194.976323
76.129150	194.965811	76.141357	194.935872	76.171875	194.954551	76.171875	194.981950	76.049805	194.965573	76.110840	194.991110
79.425049	194.960811	79.406738	194.934477	79.437256	194.949021	79.437256	194.979698	79.437256	194.967553	79.406738	194.973308
82.714844	194.966551	82.702637	194.934672	82.763672	194.948406	82.702637	194.982048	82.733154	194.983053	82.672119	194.984575
86.041260	194.961032	86.059570	194.936164	86.059570	194.950659	86.029053	194.962803	86.029053	194.969661	86.029053	194.985873
89.331055	194.964313	89.324951	194.926937	89.355469	194.965008	89.324951	194.971348	89.324951	194.978303	89.324951	194.979970
92.657471	194.960121	92.651367	194.924264	92.681885	194.963418	92.651367	194.962998	92.651367	194.967651	92.651367	194.982273
95.928955	194.961761	95.916748	194.928429	95.916748	194.943509	95.947266	194.959106	95.947266	194.990008	95.916748	194.987755
99.267578	194.964118	99.243164	194.937072	99.273682	194.948211	99.304199	194.964618	99.273682	194.980780	99.243164	194.989910
102.575684	194.962708	102.630615	194.931024	102.569580	194.954776	102.539062	194.962803	102.600098	194.983863	102.539062	194.981073
105.877686	194.961943	105.895996	194.921669	105.926514	194.954161	105.895996	194.973893	105.804443	194.984868	105.865479	194.975123
109.204102	194.962079	109.222412	194.917309	109.222412	194.955458	109.161377	194.974898	109.222412	194.981658	109.191895	194.981073
112.500000	194.960117	112.487793	194.921280	112.548828	194.957906	112.487793	194.962998	112.457275	194.980263	112.518311	194.978138
115.844727	194.959666	115.905762	194.922869	115.844727	194.948309	115.814209	194.976811	115.814209	194.974508	115.844727	194.975836
