-6.970215	138.180653	-6.958008	138.188953	-6.988525	138.177996	-6.958008	138.178850	-7.019043	138.179541	-6.927490	138.177926
-7.147217	138.186677	-7.141113	138.193841	-7.141113	138.185284	-7.141113	138.187753	-7.171631	138.185698	-7.141113	138.180810
-6.469727	138.184956	-6.500244	138.192502	-6.500244	138.189160	-6.469727	138.182676	-6.469727	138.176010	-6.408691	138.184429
-5.151367	138.186280	-5.096436	138.192710	-5.157471	138.183091	-5.187988	138.187891	-5.126953	138.186898	-5.187988	138.180810
-3.424072	138.185436	-3.417969	138.193702	-3.448486	138.185284	-3.417969	138.188953	-3.417969	138.177279	-3.417969	138.181960
-1.300049	138.185306	-1.312256	138.193979	-1.251221	138.184084	-1.312256	138.190310	-1.342773	138.173729	-1.281738	138.184429
1.062012	138.187430	1.037598	138.193564	1.068115	138.188745	1.068115	138.177926	1.068115	138.188098	1.068115	138.188814
3.601074	138.187558	3.601074	138.195179	3.601074	138.185491	3.540039	138.179265	3.601074	138.188029	3.662109	138.189826
6.304932	138.185182	6.347656	138.192433	6.286621	138.189091	6.256104	138.171329	6.317139	138.189895	6.317139	138.183160
9.124756	138.185268	9.124756	138.192433	9.124756	138.184291	9.155273	138.183160	9.124756	138.182098	9.094238	138.184360
12.017822	138.183125	12.054443	138.193910	12.023926	138.177141	11.993408	138.182953	11.993408	138.180810	12.023926	138.180810
14.984131	138.188762	15.045166	138.195964	14.984131	138.188883	14.923096	138.190103	14.953613	138.185629	15.014648	138.183229
18.035889	138.183166	18.066406	138.185560	18.005371	138.180741	18.035889	138.188029	18.005371	138.184291	18.066406	138.177210
21.118164	138.183341	21.148682	138.187891	21.179199	138.183091	21.057129	138.179196	21.087646	138.182098	21.118164	138.184429
24.237061	138.186012	24.230957	138.196310	24.230957	138.180741	24.200439	138.185560	24.230957	138.183091	24.291992	138.184360
27.362061	138.189698	27.343750	138.192364	27.374268	138.197252	27.374268	138.185214	27.374268	138.188029	27.343750	138.185629
30.572510	138.187099	30.578613	138.190310	30.578613	138.190033	30.578613	138.181960	30.548096	138.182029	30.578613	138.191164
33.764648	138.188494	33.782959	138.193702	33.721924	138.191441	33.752441	138.177996	33.752441	138.188953	33.813477	138.190379
36.968994	138.185524	36.956787	138.193357	36.956787	138.188745	36.956787	138.181960	36.987305	138.177279	36.987305	138.186276
40.209961	138.183512	40.191650	138.192364	40.222168	138.180741	40.191650	138.181891	40.222168	138.178203	40.222168	138.184360
43.438721	138.188365	43.426514	138.193910	43.426514	138.191510	43.457031	138.188953	43.426514	138.181891	43.457031	138.185560
46.691895	138.181800	46.691895	138.198245	46.722412	138.183091	46.661377	138.176934	46.722412	138.179541	46.661377	138.171191
49.932861	138.184527	49.957275	138.196310	49.957275	138.183160	49.896240	138.179403	49.926758	138.185284	49.926758	138.178479
53.192139	138.187866	53.192139	138.199100	53.222656	138.191441	53.161621	138.181684	53.222656	138.182745	53.161621	138.184360
